PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
16051,32,Male,Europe,Sports,1.2206657871835889,1,Hard,18,86,30,10,High
16055,22,Female,Europe,Simulation,10.761127111186507,0,Hard,18,156,58,20,High
16056,32,Female,Europe,Action,23.43931083074855,0,Easy,5,97,72,17,Medium
16059,21,Male,Europe,RPG,7.018020037165012,0,Easy,10,108,14,4,Medium
16061,35,Female,Europe,RPG,17.5110685896042,1,Medium,7,169,17,28,Medium
16062,38,Male,Europe,Strategy,12.244435576752952,1,Easy,10,147,34,1,High
16063,39,Male,Europe,Action,10.628986962609387,0,Hard,8,90,7,35,Medium
16069,47,Female,Europe,Simulation,15.02227308740974,0,Easy,9,117,87,1,Medium
16071,38,Female,Europe,Action,12.838458140375277,0,Medium,18,38,20,10,Medium
16074,26,Male,Europe,RPG,23.00469408718328,0,Hard,3,14,32,21,Low
16080,33,Female,Europe,Sports,17.752347324322333,1,Easy,2,16,48,19,Low
16082,30,Female,Europe,RPG,1.5672167258918377,0,Medium,7,89,88,18,Medium
16083,47,Male,Europe,Simulation,1.5106081311658954,0,Medium,5,28,79,38,Low
16084,26,Male,Europe,Action,7.305602852267228,0,Hard,3,43,21,24,Low
16086,21,Male,Europe,Simulation,3.56417350852775,0,Easy,18,126,68,12,Low
16088,45,Male,Europe,Action,15.055448933297566,0,Medium,6,63,15,27,Medium
16094,25,Male,Europe,Action,2.763906356770746,0,Hard,10,100,5,39,Medium
16099,16,Male,Europe,Action,16.25741732658203,0,Medium,12,59,15,28,Medium
16101,27,Male,Europe,Action,0.7337878541609566,0,Medium,7,103,84,44,Medium
16102,31,Male,Europe,Sports,22.79108086165966,0,Easy,13,46,11,5,Medium
16106,22,Female,Europe,RPG,11.53181324107597,0,Medium,0,114,73,39,Low
16108,16,Male,Europe,Strategy,22.07110374017618,1,Easy,7,127,98,43,Medium
16116,43,Female,Europe,Strategy,13.894961894226007,1,Medium,15,169,27,4,High
16124,23,Male,Europe,RPG,3.207903674475258,0,Medium,9,81,45,7,Medium
16125,39,Male,Europe,Sports,12.008212722437657,0,Medium,5,66,44,38,Medium
16129,32,Male,Europe,RPG,13.25305630464208,0,Medium,17,124,54,31,High
16138,17,Male,Europe,Simulation,9.390050007989348,0,Easy,7,159,37,29,Medium
16141,45,Male,Europe,Sports,21.839098873653715,0,Medium,13,72,55,47,Medium
16146,31,Female,Europe,Sports,12.099696173525164,0,Medium,11,136,9,2,High
16157,40,Male,Europe,Strategy,9.771670483380944,0,Easy,16,91,64,41,High
16159,47,Male,Europe,Action,18.12918075426476,0,Easy,2,88,6,46,Medium
16163,30,Female,Europe,RPG,20.22093690851163,1,Easy,9,26,7,3,Low
16165,34,Male,Europe,Sports,11.946846980670152,0,Easy,2,141,7,4,Low
16166,43,Male,Europe,RPG,14.030492041838286,0,Hard,19,43,65,3,Medium
16167,42,Male,Europe,RPG,16.897756679990458,0,Hard,3,165,65,15,Medium
16169,38,Female,Europe,Strategy,20.141452055503485,0,Easy,2,116,35,0,Low
16177,24,Female,Europe,Simulation,20.63713274207756,0,Easy,18,140,9,2,High
16178,32,Female,Europe,Simulation,10.1746336973141,0,Medium,19,149,98,10,High
16181,27,Female,Europe,RPG,1.9704877226670647,0,Medium,9,81,36,38,Medium
16182,47,Female,Europe,Sports,4.655244139598397,0,Hard,7,134,9,15,Medium
16187,28,Male,Europe,Action,15.073295310746346,0,Easy,2,82,40,36,Low
16194,42,Male,Europe,Strategy,16.13517651454007,0,Medium,15,142,55,34,High
16198,37,Male,Europe,Strategy,19.38557808803107,0,Medium,16,38,34,32,Medium
16199,34,Female,Europe,Strategy,5.598226238628473,0,Easy,15,88,49,16,Medium
16206,26,Male,Europe,Strategy,10.22637460204812,0,Medium,16,110,54,3,High
16208,41,Male,Europe,RPG,14.383250779925048,0,Medium,11,159,84,10,High
16209,20,Male,Europe,Strategy,22.450418029277916,0,Easy,15,57,13,44,Medium
16212,36,Male,Europe,Sports,12.445133144298817,0,Medium,1,103,16,17,Low
16215,29,Female,Europe,Simulation,11.001844632767256,0,Easy,19,71,95,16,High
16218,38,Male,Europe,Sports,18.976303184988645,0,Easy,6,123,83,27,Medium
16226,25,Male,Europe,Sports,22.448647789334625,0,Medium,8,92,78,44,Medium
16228,47,Male,Europe,Strategy,21.873380959530223,1,Easy,8,29,59,46,Medium
16231,38,Male,Europe,RPG,12.613481412969154,1,Easy,0,134,93,9,Low
16232,23,Male,Europe,RPG,19.2180436422128,0,Easy,4,125,22,4,Medium
16235,16,Male,Europe,RPG,13.280431710848063,0,Medium,12,70,35,42,Medium
16241,25,Female,Europe,Sports,5.922724199803761,1,Easy,19,156,10,40,High
16242,29,Male,Europe,Strategy,9.45906393908093,0,Medium,6,165,88,22,Medium
16247,32,Female,Europe,Strategy,7.973743703168894,0,Medium,2,138,1,3,Low
16249,38,Female,Europe,Sports,14.07653812024226,0,Easy,0,57,75,35,Low
16253,40,Male,Europe,Strategy,6.0281790472392105,1,Easy,16,26,87,49,Medium
16254,21,Male,Europe,Sports,5.39376396991892,0,Easy,14,88,54,14,Medium
16260,15,Male,Europe,RPG,5.213920956294143,0,Medium,5,77,4,46,Medium
16261,33,Male,Europe,Simulation,9.32547005286431,1,Easy,2,68,8,13,Low
16271,34,Female,Europe,Simulation,18.297955461787343,0,Hard,4,141,35,15,Medium
16272,32,Female,Europe,Simulation,15.803232226077276,0,Easy,11,96,77,31,Medium
16273,15,Male,Europe,Strategy,12.77949480150781,0,Hard,6,73,59,37,Medium
16278,19,Male,Europe,Sports,16.98700783932574,0,Easy,1,11,24,29,Low
16284,38,Male,Europe,Sports,15.387557459052909,0,Easy,16,93,23,0,High
16291,25,Male,Europe,Action,1.7397667586714318,1,Hard,8,104,13,39,Medium
16292,49,Female,Europe,Simulation,9.155367017428835,0,Hard,14,84,54,2,Medium
16293,43,Female,Europe,Action,14.50284366128486,0,Easy,9,124,80,19,Medium
16297,17,Male,Europe,Sports,14.459781242433898,0,Medium,1,106,53,18,Low
16298,24,Female,Europe,RPG,16.99798253273607,1,Easy,1,152,56,37,Low
16301,44,Male,Europe,RPG,6.915796628622848,0,Easy,13,120,33,6,High
16304,46,Male,Europe,Strategy,16.674230650170525,0,Medium,5,34,40,40,Low
16305,40,Male,Europe,Action,8.596098492153773,0,Hard,16,106,92,12,High
16307,16,Male,Europe,Simulation,15.017801804536871,0,Hard,4,101,11,26,Medium
16319,18,Female,Europe,RPG,7.784113063269809,0,Hard,3,48,66,18,Low
16321,36,Female,Europe,RPG,22.638981486305664,0,Easy,9,173,58,2,High
16323,26,Male,Europe,Strategy,3.040265858305526,1,Easy,19,63,51,0,Medium
16329,19,Female,Europe,Simulation,13.696519364117163,1,Easy,13,177,55,29,High
16331,15,Male,Europe,RPG,14.873118388556016,0,Hard,15,65,42,11,Medium
16334,40,Male,Europe,Sports,5.815790163764103,0,Easy,9,33,80,33,Medium
16336,22,Female,Europe,Simulation,0.809339391173256,0,Easy,10,141,15,1,Medium
16341,32,Male,Europe,Simulation,13.7693536306485,0,Easy,16,147,79,19,High
16347,39,Female,Europe,Simulation,3.721336409319139,0,Easy,2,94,82,20,Low
16350,38,Male,Europe,Strategy,19.552003024531288,0,Medium,13,147,51,25,High
16351,16,Male,Europe,Sports,4.145059755494873,0,Medium,0,20,57,26,Low
16352,47,Male,Europe,Simulation,12.304985082281071,0,Hard,5,88,67,32,Medium
16354,23,Female,Europe,RPG,8.965371886242124,0,Medium,9,31,33,41,Medium
16355,42,Female,Europe,RPG,10.973313777450665,0,Easy,12,53,13,7,Medium
16358,15,Male,Europe,RPG,7.796025382605952,0,Easy,7,12,53,37,Low
16365,37,Female,Europe,Action,19.28060344782051,1,Medium,3,10,24,14,Low
16367,37,Male,Europe,Strategy,2.96776172003752,0,Easy,9,69,84,43,Medium
16372,23,Male,Europe,RPG,6.751060765294427,1,Easy,4,169,20,19,Low
16379,29,Male,Europe,Action,22.49509675384474,0,Medium,8,178,23,19,High
16380,22,Male,Europe,Simulation,23.856004345799143,1,Medium,1,18,48,7,Low
16382,35,Male,Europe,Action,11.579206678408944,0,Easy,3,105,6,15,Low
16386,36,Female,Europe,Sports,0.8928156185900056,0,Medium,11,26,93,40,High
16387,26,Male,Europe,Strategy,19.23503090387402,0,Hard,4,73,89,14,Medium
16400,37,Male,Europe,Sports,14.089948357082218,0,Easy,13,13,16,15,Low
16401,48,Female,Europe,RPG,3.5980545711191443,1,Easy,17,149,39,5,High
16404,24,Male,Europe,RPG,8.835973068106018,0,Easy,15,40,29,13,Medium
16405,34,Male,Europe,Action,17.133347434925465,1,Easy,14,122,36,37,High
16406,15,Male,Europe,Sports,8.765661675487845,0,Easy,10,163,25,35,High
16408,15,Male,Europe,Action,22.748723042839494,0,Easy,3,52,62,7,Low
16415,31,Female,Europe,RPG,0.878468872144512,0,Medium,13,55,28,40,Medium
16416,48,Female,Europe,Action,12.927385148835564,0,Hard,14,22,34,23,Medium
16418,28,Female,Europe,Strategy,4.805248232220027,0,Easy,18,178,9,21,High
16419,25,Female,Europe,Simulation,0.809109537043998,1,Medium,18,117,54,39,High
16431,20,Female,Europe,Sports,1.3184326056347402,1,Hard,12,88,40,17,Medium
16435,25,Male,Europe,RPG,2.6778219916940547,0,Easy,3,102,59,10,Low
16437,23,Female,Europe,Sports,11.375778832266471,0,Easy,5,90,61,47,Medium
16441,39,Male,Europe,RPG,22.78251036849553,0,Easy,12,93,10,15,Medium
16442,17,Male,Europe,Action,12.70318627146442,0,Easy,13,124,21,40,High
16443,23,Male,Europe,RPG,22.658382167462705,0,Medium,19,61,94,43,Medium
16444,36,Female,Europe,Strategy,5.579804684306055,0,Easy,6,112,94,16,Medium
16449,24,Female,Europe,Strategy,15.71602203680277,0,Medium,2,124,14,11,Low
16450,44,Male,Europe,RPG,21.00857043353293,0,Easy,19,111,39,49,High
16453,16,Male,Europe,Strategy,0.7102282217163616,0,Medium,5,157,65,15,Medium
16455,16,Male,Europe,Strategy,15.076847737651567,1,Medium,1,37,76,37,Low
16460,22,Male,Europe,Action,15.718560097854825,0,Easy,8,148,9,11,Medium
16462,29,Male,Europe,Action,4.704245705609559,0,Easy,11,50,40,20,Medium
16466,33,Male,Europe,Sports,5.992018715683609,0,Hard,19,116,66,6,High
16467,25,Female,Europe,Sports,0.210508070197176,0,Easy,2,27,26,13,Low
16473,48,Female,Europe,Sports,15.026178934874356,0,Easy,8,18,35,46,Low
16476,23,Male,Europe,RPG,15.805312485578318,0,Easy,16,34,49,30,Medium
16478,18,Male,Europe,Action,4.067297913984656,1,Hard,11,57,87,3,Medium
16479,20,Male,Europe,Action,9.448666332997856,1,Medium,5,106,42,39,Medium
16497,45,Male,Europe,RPG,7.076435247687554,0,Easy,3,163,15,23,High
16498,40,Male,Europe,Action,2.7589215222952665,0,Medium,0,131,38,19,Low
16500,27,Female,Europe,Simulation,13.792011627413562,1,Easy,4,39,58,5,Low
16504,30,Male,Europe,Simulation,4.6004363865718725,0,Easy,2,67,20,22,Low
16505,23,Male,Europe,Simulation,4.386675926263096,0,Easy,10,44,11,39,High
16512,46,Male,Europe,Sports,8.123983927796267,0,Medium,11,141,90,18,High
16518,15,Female,Europe,Strategy,23.452249462450958,0,Medium,16,33,60,29,Medium
16519,24,Female,Europe,Sports,20.962127734542147,0,Medium,10,179,43,41,High
16524,28,Female,Europe,Strategy,20.996474689234947,0,Medium,13,143,29,19,High
16528,49,Male,Europe,Strategy,0.0782472489250452,0,Easy,6,90,8,22,Medium
16529,16,Female,Europe,Action,23.24069100285615,0,Medium,17,87,35,43,High
16535,28,Female,Europe,Simulation,4.071721435244731,0,Easy,11,36,13,17,Medium
16539,44,Male,Europe,RPG,8.593222087317042,0,Easy,2,82,30,12,Low
16540,39,Male,Europe,Strategy,10.878603044694296,0,Medium,12,75,58,29,Medium
16542,22,Male,Europe,Strategy,1.594019639745297,0,Easy,0,133,86,30,Low
16543,42,Male,Europe,Simulation,0.9770763032500572,0,Medium,18,16,99,24,Medium
16546,17,Female,Europe,Sports,5.573279575199093,0,Easy,17,110,59,9,High
16551,28,Female,Europe,Action,14.038939153307542,0,Easy,4,53,18,2,Low
16553,44,Female,Europe,Simulation,0.453235585826321,0,Medium,5,146,60,17,Medium
16555,26,Male,Europe,Action,15.222172363433597,0,Medium,11,115,55,33,Medium
16560,25,Male,Europe,Action,13.9383680237576,0,Medium,7,38,50,43,Medium
16561,22,Male,Europe,Simulation,1.4110815626037647,0,Medium,18,132,13,21,High
16564,44,Female,Europe,Action,8.56301139469581,0,Easy,5,121,8,6,Medium
16565,41,Male,Europe,Strategy,12.323922820697794,0,Easy,15,174,86,44,Low
16568,18,Male,Europe,Simulation,10.850420835012434,0,Hard,16,85,84,25,High
16569,25,Male,Europe,RPG,14.802655393301867,0,Easy,4,43,87,40,Medium
16572,18,Male,Europe,Strategy,6.035168233051775,0,Easy,4,73,18,4,Low
16575,27,Female,Europe,Sports,6.039445378847639,0,Easy,6,62,29,17,Medium
16582,27,Male,Europe,Sports,20.959138338847215,0,Hard,17,34,29,47,Medium
16586,24,Male,Europe,Simulation,11.406613381968048,1,Hard,8,175,13,32,Medium
16587,36,Male,Europe,Sports,11.473562447075366,0,Easy,16,113,66,21,High
16588,27,Male,Europe,Simulation,4.628727372085258,0,Medium,8,44,33,34,Medium
16591,28,Male,Europe,Strategy,10.000633624722571,0,Easy,10,162,68,20,High
16594,46,Male,Europe,Strategy,2.9746059720396243,0,Easy,8,22,24,2,Low
16599,27,Male,Europe,Sports,9.103538979168054,0,Hard,0,17,32,27,Low
16601,16,Male,Europe,Action,3.257980173326575,0,Medium,9,35,66,8,Medium
16608,30,Female,Europe,RPG,11.840178193727146,0,Easy,15,70,57,14,Medium
16609,28,Male,Europe,Simulation,19.52764096453004,0,Medium,19,116,50,11,High
16619,44,Male,Europe,Action,11.537984295935214,0,Medium,10,103,18,37,Medium
16622,21,Male,Europe,Strategy,3.155574155616299,0,Easy,1,89,12,17,Low
16635,39,Male,Europe,Strategy,1.3162119000881418,0,Hard,16,102,96,25,High
16636,23,Male,Europe,Strategy,22.31577950722758,1,Easy,0,24,55,43,Low
16638,37,Male,Europe,Sports,2.960314024846477,1,Easy,6,123,35,28,Medium
16642,30,Male,Europe,RPG,1.148105727136791,0,Hard,12,158,39,23,High
16643,29,Female,Europe,RPG,8.775485687572088,0,Hard,18,166,37,27,High
16647,28,Female,Europe,Simulation,15.518917011366112,0,Easy,8,135,60,27,Medium
16648,32,Male,Europe,Simulation,14.974629369413124,0,Easy,0,159,53,2,Low
16649,32,Male,Europe,Sports,10.851125477499998,1,Easy,5,135,60,1,Medium
16656,19,Female,Europe,Action,21.202764848482666,0,Easy,5,47,68,12,Low
16657,21,Male,Europe,Strategy,13.286564999834052,0,Easy,16,131,54,26,High
16662,26,Male,Europe,Simulation,22.95708982379613,0,Easy,7,29,32,11,Low
16664,34,Male,Europe,Strategy,14.290242096587706,0,Hard,0,50,5,16,Low
16666,23,Male,Europe,Sports,14.520966772537442,0,Hard,14,115,58,37,High
16668,16,Male,Europe,Strategy,6.9696049598925285,1,Easy,16,130,47,1,High
16669,37,Female,Europe,RPG,1.4231893528703905,0,Hard,12,136,53,45,High
16672,30,Male,Europe,Sports,9.365766290667665,1,Easy,2,95,49,14,Low
16673,23,Female,Europe,Simulation,17.22455208095222,0,Hard,18,113,34,19,High
16678,15,Female,Europe,Sports,22.13496392809505,1,Medium,4,36,6,41,Low
16680,23,Male,Europe,Simulation,3.638058866974137,0,Medium,19,61,4,20,Medium
16682,29,Male,Europe,Simulation,0.9271581106190884,1,Hard,17,112,22,16,High
16683,18,Male,Europe,RPG,19.38388174729874,0,Hard,3,53,98,42,Medium
16686,24,Female,Europe,Simulation,15.272285103708564,1,Easy,9,138,92,44,High
16689,26,Male,Europe,Action,13.032883599382355,0,Medium,8,75,74,47,Medium
16696,39,Female,Europe,RPG,13.617463678467804,0,Easy,6,90,78,33,Medium
16699,39,Male,Europe,Simulation,23.175381856259754,0,Easy,1,96,9,15,Low
16702,28,Male,Europe,Action,22.020078698032616,0,Easy,9,46,4,36,Medium
16704,31,Female,Europe,Sports,15.371257150522052,1,Easy,9,65,7,41,Medium
16709,49,Female,Europe,Sports,22.970451880019628,0,Medium,19,26,85,29,Medium
16711,37,Male,Europe,Sports,12.054404982914845,0,Easy,1,16,29,14,Low
16712,23,Male,Europe,Action,20.229267931102903,0,Hard,9,163,93,36,High
16718,15,Male,Europe,Sports,18.695226350062555,0,Medium,0,59,36,48,Low
16724,30,Female,Europe,RPG,1.0872037081670882,0,Easy,19,168,43,3,High
16726,43,Female,Europe,RPG,23.889715354965784,1,Medium,18,70,96,31,High
16727,38,Female,Europe,Sports,13.934181093310194,1,Easy,14,115,94,5,High
16728,29,Male,Europe,Action,16.57281289586522,0,Medium,3,161,91,26,Medium
16729,33,Male,Europe,Sports,23.72721721342603,0,Easy,13,140,42,41,High
16730,22,Female,Europe,Sports,9.851769967817669,1,Easy,2,80,88,18,Low
16733,41,Male,Europe,Action,7.605586253853421,0,Easy,5,152,79,13,Medium
16742,43,Female,Europe,Simulation,9.490006343913626,0,Hard,16,126,26,18,High
16748,31,Male,Europe,Strategy,7.539119383946552,0,Easy,11,17,56,23,Low
16749,37,Male,Europe,Action,11.943781121782497,0,Easy,16,163,85,35,High
16759,29,Male,Europe,RPG,0.9666582691986624,1,Easy,10,175,12,42,High
16761,41,Female,Europe,Action,17.38030369989348,0,Easy,13,45,20,48,Medium
16762,23,Female,Europe,Strategy,11.841171974696044,0,Hard,18,15,25,11,Low
16763,42,Female,Europe,RPG,6.976614318546698,0,Hard,14,91,90,47,High
16768,43,Male,Europe,Sports,2.838224839006676,0,Hard,6,79,22,9,Medium
16773,24,Male,Europe,Simulation,14.812863609416713,0,Easy,17,78,9,49,Medium
16785,26,Male,Europe,Action,20.65289123648855,0,Easy,12,96,56,31,Medium
16788,42,Female,Europe,Action,17.877000844545528,1,Easy,8,79,93,16,Medium
16790,36,Male,Europe,Simulation,18.183954172927727,0,Easy,17,95,30,24,High
16791,38,Female,Europe,Action,0.3604625255787548,0,Hard,19,69,9,33,Medium
16799,40,Male,Europe,Action,18.960138682719425,0,Easy,0,60,82,39,Low
16805,36,Male,Europe,RPG,19.689430097528835,0,Easy,9,179,75,0,High
16808,21,Female,Europe,Strategy,11.531456550630608,1,Easy,1,178,17,37,Low
16809,23,Female,Europe,RPG,8.566178295174481,0,Easy,10,110,88,20,Medium
16811,17,Male,Europe,RPG,19.24296292127973,0,Medium,14,144,41,29,High
16817,46,Female,Europe,Action,7.216915228412347,0,Medium,18,168,61,31,High
16819,29,Male,Europe,Simulation,21.32655240933969,1,Easy,1,28,72,7,Low
16821,20,Female,Europe,Strategy,10.1332439969676,0,Easy,2,118,89,35,Medium
16822,35,Male,Europe,Strategy,1.9767026818109628,0,Easy,6,48,83,23,Medium
16823,47,Male,Europe,Action,17.667776852109423,0,Hard,8,12,60,6,Low
16826,47,Male,Europe,Action,7.604881625897832,0,Easy,14,132,55,26,High
16827,42,Female,Europe,Action,17.385813990330597,1,Medium,10,149,66,37,High
16829,35,Male,Europe,Action,23.47458498760554,0,Easy,18,42,79,26,Medium
16830,48,Male,Europe,Strategy,0.102923614327536,0,Medium,11,121,64,3,Medium
16831,29,Male,Europe,Sports,15.731213776591208,0,Medium,12,159,50,8,High
16832,28,Male,Europe,Action,5.591561443492794,1,Hard,18,63,37,9,Medium
16835,20,Male,Europe,RPG,9.397053105756672,0,Easy,10,142,70,11,High
16839,40,Male,Europe,Strategy,15.32945783451829,0,Medium,5,38,71,6,Low
16840,32,Male,Europe,Action,13.991994050911613,1,Medium,1,28,78,41,Low
16842,23,Female,Europe,RPG,18.206713139547613,1,Easy,15,133,87,7,High
16843,46,Male,Europe,Simulation,13.350989182408153,0,Easy,2,165,94,43,Medium
16846,42,Female,Europe,Action,2.4747797127702924,0,Easy,3,130,95,19,Medium
16849,26,Male,Europe,Sports,12.690415332712,0,Medium,19,96,24,42,High
16851,35,Female,Europe,Action,3.5021331427174864,1,Easy,13,169,57,38,High
16852,41,Female,Europe,RPG,1.1069224329771332,0,Easy,8,52,9,49,Medium
16854,38,Female,Europe,RPG,23.284119835258828,0,Hard,19,138,60,42,High
16855,40,Male,Europe,Simulation,14.415716368399144,0,Medium,18,79,25,17,High
16860,18,Female,Europe,Action,7.175679647025773,0,Easy,14,137,24,30,High
16861,43,Female,Europe,Sports,12.559278616189744,0,Easy,18,47,41,47,Medium
16862,18,Male,Europe,Sports,19.14240577224565,0,Easy,13,32,66,21,Medium
16864,39,Female,Europe,Strategy,9.193971633262151,0,Easy,9,118,40,35,Medium
16867,16,Male,Europe,Simulation,6.492169735651912,1,Medium,0,21,40,17,Low
16868,39,Male,Europe,RPG,22.29195366437942,0,Medium,16,133,51,37,High
16870,40,Male,Europe,Action,15.025999183138406,0,Medium,3,96,33,28,Low
16873,41,Male,Europe,Strategy,16.607048434401026,0,Medium,2,97,65,6,Low
16879,29,Male,Europe,RPG,21.401288581594187,0,Hard,10,20,31,14,Low
16886,44,Male,Europe,Sports,5.565186902254027,0,Medium,5,134,87,10,Low
16890,33,Male,Europe,Strategy,0.5932219832038692,0,Hard,12,166,10,25,High
16897,25,Male,Europe,Simulation,4.786765435398385,0,Hard,14,93,48,2,Medium
16904,25,Male,Europe,Action,16.593957069115532,0,Hard,13,72,56,9,Medium
16907,42,Female,Europe,Action,9.02171701233633,0,Medium,6,75,58,15,Medium
16909,43,Female,Europe,Action,18.928935472974477,0,Medium,0,27,17,8,Low
16914,47,Male,Europe,Strategy,21.846129155062897,1,Easy,1,98,36,28,Low
16918,45,Male,Europe,Action,2.519344145010717,0,Hard,11,164,60,32,High
16931,41,Male,Europe,Action,7.716581526863061,0,Easy,0,102,11,34,Low
16932,29,Male,Europe,Action,15.769756173578184,0,Hard,11,174,84,7,High
16935,18,Male,Europe,Action,14.531889470342175,0,Medium,1,121,90,47,Medium
16936,43,Female,Europe,Action,6.85056162865175,0,Hard,8,51,14,34,Medium
16938,36,Male,Europe,Strategy,3.159925419724952,0,Hard,0,140,70,46,Low
16944,27,Male,Europe,Simulation,18.834138506492277,0,Medium,17,153,47,8,High
16949,15,Male,Europe,Sports,23.323801370363324,0,Hard,3,14,75,13,Medium
16952,36,Male,Europe,Sports,7.85328889661085,0,Hard,11,151,81,44,High
16954,36,Male,Europe,Sports,14.610136277099471,0,Hard,19,164,96,32,High
16959,48,Female,Europe,Simulation,8.575113278136982,0,Hard,2,62,66,17,Low
16963,44,Male,Europe,Strategy,9.421275112466502,0,Easy,16,23,53,40,Medium
16964,35,Female,Europe,RPG,20.2236292468524,0,Easy,18,75,6,22,Medium
16967,15,Male,Europe,RPG,1.5169030562295482,0,Medium,16,87,71,44,High
16968,47,Male,Europe,Sports,8.845889082540621,0,Medium,4,139,14,37,Medium
16970,40,Female,Europe,Simulation,20.689592909637906,0,Easy,7,65,35,33,Medium
16972,42,Male,Europe,RPG,6.935093071847618,1,Medium,9,69,14,7,Medium
16973,47,Female,Europe,Sports,5.794566544128167,1,Easy,6,133,99,32,Medium
16976,15,Male,Europe,Sports,21.60856548239085,0,Easy,9,163,58,8,High
16977,26,Male,Europe,Strategy,2.9943607836045736,0,Medium,11,172,15,6,High
16979,38,Female,Europe,Simulation,1.473582553173041,0,Hard,16,23,58,35,Medium
16981,39,Male,Europe,RPG,9.68003088784682,0,Easy,14,20,59,29,Medium
16983,39,Female,Europe,Sports,21.299775911802914,1,Medium,11,19,93,17,Low
16985,46,Female,Europe,Strategy,17.698335149592424,0,Medium,7,15,18,8,Low
16988,43,Female,Europe,Simulation,2.187500881442597,0,Easy,4,145,33,22,Medium
16989,16,Female,Europe,RPG,2.541515336763437,0,Easy,16,116,43,13,High
16991,31,Female,Europe,Strategy,14.909037293961148,0,Hard,1,46,28,23,Low
16997,31,Male,Europe,RPG,12.28022454135791,1,Medium,13,142,54,43,High
17001,25,Male,Europe,Strategy,21.350870704829767,1,Hard,7,153,87,10,Medium
17002,34,Male,Europe,Strategy,7.312929557636344,1,Easy,14,119,12,42,High
17003,38,Male,Europe,Sports,8.77883371701337,1,Medium,5,164,25,17,Medium
17005,44,Male,Europe,Action,1.0400661984716724,0,Medium,0,80,77,1,Low
17008,38,Female,Europe,RPG,0.0621344638911187,0,Hard,10,115,54,39,Medium
17009,38,Female,Europe,Strategy,8.520267541975661,0,Hard,17,107,95,32,High
17010,23,Male,Europe,RPG,4.494456910156066,0,Easy,18,26,63,45,Medium
17011,36,Female,Europe,Action,2.115471443776668,0,Easy,13,49,79,41,Medium
17012,26,Male,Europe,Strategy,18.355685351703684,1,Easy,7,109,50,33,Medium
17013,31,Female,Europe,Strategy,16.61414007471525,0,Easy,19,12,67,17,Low
17014,39,Male,Europe,Strategy,20.909831647923976,1,Medium,7,153,93,42,Medium
17017,44,Male,Europe,Simulation,23.71840152814713,0,Hard,8,149,60,22,Medium
17019,36,Female,Europe,Action,12.242568465328723,0,Hard,3,83,7,13,Low
17023,26,Male,Europe,RPG,7.446019282139243,0,Easy,11,116,81,11,Medium
17029,24,Male,Europe,Strategy,11.777500490593347,0,Medium,15,50,84,8,Medium
17034,39,Female,Europe,RPG,0.0102603146323501,1,Easy,6,74,5,24,Low
17036,25,Male,Europe,Simulation,8.691935728766705,0,Easy,8,130,32,5,Medium
17038,31,Male,Europe,RPG,8.023421560232144,1,Easy,0,87,82,25,Low
17044,49,Male,Europe,Simulation,13.612719898299368,1,Medium,19,82,15,33,High
17048,35,Female,Europe,Simulation,12.681777104410042,0,Hard,2,83,71,32,Low
17051,31,Male,Europe,Sports,20.04269387927458,1,Medium,8,137,85,47,Medium
17056,16,Male,Europe,Simulation,9.239747066562574,1,Easy,7,131,54,47,Medium
17060,27,Male,Europe,RPG,13.110514034210958,1,Easy,14,73,46,40,Medium
17062,30,Male,Europe,Strategy,17.09867909025655,0,Hard,9,71,62,9,High
17067,31,Male,Europe,Simulation,4.809251476801473,1,Medium,16,53,19,0,Medium
17073,21,Male,Europe,Sports,4.029148449739077,1,Easy,10,91,33,40,Medium
17076,36,Female,Europe,Strategy,19.457368158392484,0,Easy,12,166,41,16,High
17080,25,Male,Europe,RPG,15.469235717561372,0,Medium,2,168,90,17,Medium
17081,45,Female,Europe,Sports,5.892560007954775,0,Hard,6,80,15,16,Medium
17082,47,Male,Europe,Action,0.0668181395386424,1,Medium,2,85,83,48,Medium
17104,31,Female,Europe,Action,22.121467938499187,0,Medium,6,89,88,35,Medium
17107,26,Male,Europe,Sports,8.816540476973772,0,Easy,2,18,81,31,Low
17109,35,Male,Europe,RPG,9.298479247331748,0,Medium,8,116,55,1,Medium
17110,33,Male,Europe,Sports,16.685341824489583,0,Medium,8,97,9,34,Medium
17115,24,Male,Europe,Strategy,1.7684449256151424,0,Medium,8,164,7,22,High
17118,18,Female,Europe,Simulation,10.550770238328086,1,Medium,5,21,33,13,Low
17119,42,Female,Europe,Simulation,6.2884517689048405,0,Easy,19,141,14,10,High
17121,29,Male,Europe,Sports,7.742599079893927,0,Medium,14,16,44,22,Low
17126,32,Male,Europe,Simulation,6.187474395983107,0,Medium,18,48,51,40,Medium
17128,49,Male,Europe,Simulation,7.979657447653664,0,Easy,18,45,2,16,Medium
17129,45,Male,Europe,RPG,19.94604847094529,0,Easy,9,61,45,1,Medium
17133,33,Male,Europe,Action,19.183752548801458,0,Easy,10,102,15,49,Medium
17136,47,Female,Europe,RPG,11.735373713733685,0,Hard,5,65,49,20,Medium
17140,28,Male,Europe,Simulation,3.7881442139829087,0,Medium,8,122,89,42,Medium
